House_id,Dwelling,Dwelling Grade,Household m2,Size Grade,Bedrooms,Years,Old,Heating Source,Area Code,Occupants,Children,Teenagers,Adults,Elders,Ainc,Adec,Agauge,Fulltimers,Parttimers,Grads,PostGrads,Education Index,Income,Recycling,Energy Class,Thermostats,Water Heater,Smart Plugs,Awareness,Start,End,Days,Kwhs,Kwh/day,Kwh/day/m2,HDD,CDD
-1.7764652125384381,0,-0.6228163932402382,-1.1750137768514402,-1.4049881103037851,-1.5110779889742996,0,-1.517698210389728,0,-4.747111739554404,-1.5603325282238298,-0.4392153364640417,-0.5369699967453734,-1.3328251585075446,-0.2901186031901384,-1.539012206804675,-1.4306515699901272,-1.5182533180047542,-0.4146560446452082,-0.483814461463296,-0.3775668819113225,-0.7708992893275451,0.4701057430794753,1,0,2,0,0,1,1,2021-09-09,2022-01-12,0.6095642079514615,-0.9312358445157806,-0.8639934989786378,-0.3458995871151604,-0.2712735032037624,-0.558110817455024
-1.7764652125384381,0,-0.6228163932402382,-1.1750137768514402,-1.4049881103037851,-1.5110779889742996,0,-1.517698210389728,0,-4.747111739554404,-1.5603325282238298,-0.4392153364640417,-0.5369699967453734,-1.3328251585075446,-0.2901186031901384,-1.539012206804675,-1.4306515699901272,-1.5182533180047542,-0.4146560446452082,-0.483814461463296,-0.3775668819113225,-0.7708992893275451,0.4701057430794753,1,0,2,0,0,1,1,2021-06-16,2021-09-09,-0.6936794792691113,-1.0838622541965357,-0.8866590001159356,-0.396016312713387,-1.0897112338744177,1.9166560254456237
-1.7719259842801134,0,-0.6228163932402382,-0.22253917298323916,-0.0648456050909439,-0.4826824311652263,3,-0.5062289796218505,0,-4.6961448986297105,0.9560418959059303,1.4048942026400606,1.3368840256681245,-0.2344402250454121,-0.2901186031901384,0.6200861320874121,1.1785214966227662,0.5804717475113137,0.8643825010265783,-0.483814461463296,0.749679346587971,0.607824439662103,0.9427525992310433,4,0,0,0,1,1,2,2020-09-11,2021-01-14,0.6095642079514615,0.21833328371799163,-0.04722112906131322,-0.060741262570505807,-0.8884373902693885,-0.34346789693688506
-1.7719259842801134,0,-0.6228163932402382,-0.22253917298323916,-0.0648456050909439,-0.4826824311652263,3,-0.5062289796218505,0,-4.6961448986297105,0.9560418959059303,1.4048942026400606,1.3368840256681245,-0.2344402250454121,-0.2901186031901384,0.6200861320874121,1.1785214966227662,0.5804717475113137,0.8643825010265783,-0.483814461463296,0.749679346587971,0.607824439662103,0.9427525992310433,4,0,0,0,1,1,2,2021-05-14,2021-09-12,0.47923983922940416,-0.0955791900934904,-0.24101880974941112,-0.2231258599483371,-1.088350062133111,1.583467340314566
-1.741664462557948,0,-0.6228163932402382,-0.46469373328871394,-0.7349168576973645,-0.4826824311652263,3,-0.5062289796218505,0,-4.340862287562878,0.11725042119601022,1.4048942026400606,-0.5369699967453734,-0.2344402250454121,-0.2901186031901384,-0.13308770706099038,0.2923872475844251,-0.11910327432737562,0.8643825010265783,-0.483814461463296,0.749679346587971,0.607824439662103,0.9427525992310433,3,2,0,1,0,1,2,2021-10-25,2022-02-22,0.44665874704888986,-0.11181604218718776,-0.24542173753414057,-0.08395904377941475,0.0361573702945156,-0.8559360040522238
-1.711402940835783,0,-0.6228163932402382,-0.9812901286070602,-1.4049881103037851,-1.5110779889742996,0,-1.517698210389728,0,-4.289025584149396,-0.7215410535139097,-0.4392153364640417,-0.5369699967453734,-0.2344402250454121,-0.2901186031901384,-0.6352035998265918,-0.6922063624581762,-0.5854866222198352,0.8643825010265783,-0.483814461463296,0.749679346587971,0.607824439662103,0.9427525992310433,2,2,1,0,1,1,2,2021-10-12,2022-02-10,0.47923983922940416,-0.717991853685222,-0.69786394896226,-0.2311007378180205,-0.15010048637013618,-0.8542886502407123
-1.711402940835783,0,-0.6228163932402382,-0.9812901286070602,-1.4049881103037851,-1.5110779889742996,0,-1.517698210389728,0,-4.289025584149396,-0.7215410535139097,-0.4392153364640417,-0.5369699967453734,-0.2344402250454121,-0.2901186031901384,-0.6352035998265918,-0.6922063624581762,-0.5854866222198352,0.8643825010265783,-0.483814461463296,0.749679346587971,0.607824439662103,0.9427525992310433,2,2,1,0,1,1,2,2021-04-11,2021-06-10,-1.5082067837819693,-1.09793419267774,-0.7958009533741457,-0.3935154780700094,-1.064466705722322,-0.6052105742206173
-1.6811414191136178,1,2.1686016583907084,-0.2709700850443341,-0.0648456050909439,-0.4826824311652263,2,1.547360064664446,0,-1.8439427245089046,-0.7215410535139097,-0.4392153364640417,-0.5369699967453734,-1.3328251585075446,2.549989828039637,-0.5347804212734716,-0.9383547649688265,-0.8186782961660649,-1.6936945903169947,-0.483814461463296,-1.504813110410616,-0.7708992893275451,-1.4204816798252662,0,1,1,0,1,1,1,2021-11-18,2022-01-20,-1.4104635072404264,-0.4679443314422829,0.07522270029313269,0.07546091059560084,0.11858906899232491,-0.8633308933994788
-1.6811414191136178,1,2.1686016583907084,-0.2709700850443341,-0.0648456050909439,-0.4826824311652263,2,1.547360064664446,0,-1.8439427245089046,-0.7215410535139097,-0.4392153364640417,-0.5369699967453734,-1.3328251585075446,2.549989828039637,-0.5347804212734716,-0.9383547649688265,-0.8186782961660649,-1.6936945903169947,-0.483814461463296,-1.504813110410616,-0.7708992893275451,-1.4204816798252662,0,1,1,0,1,1,1,2021-05-19,2021-07-15,-1.6059500603235122,-0.7125795696539896,-0.17648202844659522,-0.1423218070771812,-1.0884254832586189,0.3849446312217094
-1.6508798973914525,0,-0.6228163932402382,-0.14182098621474756,-0.0648456050909439,0.5457131266438471,1,0.505240251146027,0,-1.4887784620800026,0.9560418959059303,-0.4392153364640417,1.3368840256681245,0.8639447084167204,-0.2901186031901384,1.0217788462998938,0.9323730941121159,1.0468550954037732,-0.4146560446452082,1.6587924393027291,0.749679346587971,-0.7708992893275451,-0.16009006398826164,2,1,0,0,0,1,1,2021-08-28,2022-01-04,0.7398885766735187,-0.5870145801293968,-0.6360212520980845,-0.5758321370567283,0.3460448175950462,-0.4447983591493938
-1.6508798973914525,0,-0.6228163932402382,-0.14182098621474756,-0.0648456050909439,0.5457131266438471,1,0.505240251146027,0,-1.4887784620800026,0.9560418959059303,-0.4392153364640417,1.3368840256681245,0.8639447084167204,-0.2901186031901384,1.0217788462998938,0.9323730941121159,1.0468550954037732,-0.4146560446452082,1.6587924393027291,0.749679346587971,-0.7708992893275451,-0.16009006398826164,2,1,0,0,0,1,1,2021-05-15,2021-08-19,-0.33528746528345377,-0.7050023720102642,-0.5668768472223532,-0.5207923295384075,-1.0818099731069386,1.7017855698706457
-1.6206183756692873,0,-0.6228163932402382,0.18105176085921884,0.6052256475154765,0.5457131266438471,0,-1.517698210389728,0,-1.3813178988392685,0.9560418959059303,-0.4392153364640417,1.3368840256681245,-1.3328251585075446,-0.2901186031901384,-0.7858383676562725,-0.5445173209517861,-0.8186782961660649,0.8643825010265783,-0.483814461463296,-0.3775668819113225,-0.7708992893275451,0.4701057430794753,1,2,0,0,1,1,1,2021-10-15,2022-02-14,0.5118209314099185,-0.42031623196743734,-0.4849083387823542,-0.5444059990941369,1.491537280324664,-0.8598996647423526
-1.6206183756692873,0,-0.6228163932402382,0.18105176085921884,0.6052256475154765,0.5457131266438471,0,-1.517698210389728,0,-1.3813178988392685,0.9560418959059303,-0.4392153364640417,1.3368840256681245,-1.3328251585075446,-0.2901186031901384,-0.7858383676562725,-0.5445173209517861,-0.8186782961660649,0.8643825010265783,-0.483814461463296,-0.3775668819113225,-0.7708992893275451,0.4701057430794753,1,2,0,0,1,1,1,2021-06-15,2021-10-14,0.47923983922940416,-1.285740448561506,-1.0936785502292183,-0.9240389669839574,-1.0531212135566554,1.9816718925866892
-1.5903568539471222,0,-0.6228163932402382,-0.23868281033693747,-0.0648456050909439,0.5457131266438471,0,-1.517698210389728,0,-1.3813178988392685,1.7948333706158501,-0.4392153364640417,3.4918161514436576,-0.2344402250454121,-0.2901186031901384,1.6243179176186155,1.9661963846568475,1.5132384432962327,0.8643825010265783,1.6587924393027291,0.749679346587971,-0.7708992893275451,0.4701057430794753,2,0,0,0,1,2,2,2022-01-14,2022-03-14,-1.5407878759624836,0.6599756606665594,1.8564693320599444,1.5612172983217258,0.32206449116574704,-0.8633308933994788
-1.5903568539471222,0,-0.6228163932402382,-0.23868281033693747,-0.0648456050909439,0.5457131266438471,0,-1.517698210389728,0,-1.3813178988392685,1.7948333706158501,-0.4392153364640417,3.4918161514436576,-0.2344402250454121,-0.2901186031901384,1.6243179176186155,1.9661963846568475,1.5132384432962327,0.8643825010265783,1.6587924393027291,0.749679346587971,-0.7708992893275451,0.4701057430794753,2,0,0,0,1,2,2,2021-06-14,2021-08-14,-1.475625691601455,0.3796193478487186,1.349557714051949,1.1319535092455264,-1.0893053963895427,1.2582059765637663
-1.5600953322249569,0,-0.6228163932402382,0.5362117826405819,1.2752969001218972,0.5457131266438471,2,1.547360064664446,0,0.05271254696246599,0.11725042119601022,-0.4392153364640417,-0.5369699967453734,0.8639447084167204,-0.2901186031901384,0.2686050071514913,0.04623884507377477,0.3472800735650839,0.8643825010265783,-0.483814461463296,0.749679346587971,-0.7708992893275451,-0.16009006398826164,2,0,2,0,0,1,1,2021-08-02,2021-12-01,0.47923983922940416,0.47162817637967025,0.17530615163347077,-0.2431446099939761,-0.7057386924322693,0.4491686763649768
-1.5600953322249569,0,-0.6228163932402382,0.5362117826405819,1.2752969001218972,0.5457131266438471,2,1.547360064664446,0,0.05271254696246599,0.11725042119601022,-0.4392153364640417,-0.5369699967453734,0.8639447084167204,-0.2901186031901384,0.2686050071514913,0.04623884507377477,0.3472800735650839,0.8643825010265783,-0.483814461463296,0.749679346587971,-0.7708992893275451,-0.16009006398826164,2,0,2,0,0,1,1,2021-08-02,2021-12-01,0.47923983922940416,0.47162817637967025,0.17530615163347077,-0.2431446099939761,-0.7057386924322693,0.4491686763649768
-1.5298338105027918,0,-0.6228163932402382,-1.0297210406681552,-1.4049881103037851,-1.5110779889742996,2,1.547360064664446,0,0.05271254696246599,-1.5603325282238298,-0.4392153364640417,-0.5369699967453734,-1.3328251585075446,-0.2901186031901384,-1.539012206804675,-1.4306515699901272,-1.5182533180047542,-1.6936945903169947,-0.483814461463296,-0.3775668819113225,-0.7708992893275451,0.4701057430794753,0,0,2,0,0,1,1,2021-10-25,2022-02-23,0.47923983922940416,-1.1585517738275435,-1.0212308562791588,-0.7526022591791558,1.39547949828512,-0.8633308933994788
-1.4995722887806266,0,-0.6228163932402382,-1.0297210406681552,-1.4049881103037851,-1.5110779889742996,2,1.547360064664446,0,0.05271254696246599,-1.5603325282238298,-0.4392153364640417,-0.5369699967453734,-1.3328251585075446,-0.2901186031901384,-1.539012206804675,-1.4306515699901272,-1.5182533180047542,-1.6936945903169947,-0.483814461463296,-0.3775668819113225,-0.7708992893275451,0.4701057430794753,0,0,2,0,0,1,1,2021-06-24,2021-07-26,-2.42047736483637,-1.285740448561506,-1.0285304470852177,-0.7655146262791215,-1.0897112338744177,0.28788272667549314
